"provided","standard"
"Arrondissement d’Anvers",NA
"Arrondissement de Malines",NA
"Arrondissement de Turnhout",NA
"Arrondissement de Bruxelles-Capitale",NA
"Arrondissement de Hal-Vilvorde",NA
"Arrondissement de Louvain",NA
"Arrondissement de Nivelles",NA
"Arrondissement de Bruges",NA
"Arrondissement de Dixmude",NA
"Arrondissement d’Ypres",NA
"Arrondissement de Courtrai",NA
"Arrondissement d’Ostende",NA
"Arrondissement de Roulers",NA
"Arrondissement de Tielt",NA
"Arrondissement de Furnes",NA
"Arrondissement d’Alost",NA
"Arrondissement de Termonde",NA
"Arrondissement d’Eeklo",NA
"Arrondissement de Gand",NA
"Arrondissement d’Audenarde",NA
"Arrondissement de Saint-Nicolas",NA
"Arrondissement d’Ath",NA
"Arrondissement de Charleroi",NA
"Arrondissement de Mons",NA
"Arrondissement de Soignies",NA
"Arrondissement de Thuin",NA
"Arrondissement de Tournai-Mouscron",NA
"Arrondissement de La Louvière",NA
"Arrondissement de Huy",NA
"Arrondissement de Liège",NA
"Arrondissement de Verviers",NA
"Arrondissement de Waremme",NA
"Arrondissement de Hasselt",NA
"Arrondissement de Maaseik",NA
"Arrondissement de Tongres",NA
"Arrondissement d’Arlon",NA
"Arrondissement de Bastogne",NA
"Arrondissement de Marche-en-Famenne",NA
"Arrondissement de Neufchâteau",NA
"Arrondissement de Virton",NA
"Arrondissement de Dinant",NA
"Arrondissement de Namur",NA
"Arrondissement de Philippeville",NA
NA,NA
