"provided","standard"
"Aartselaar",NA
"Anvers",NA
"Boechout",NA
"Boom",NA
"Borsbeek",NA
"Brasschaat",NA
"Brecht",NA
"Edegem",NA
"Essen",NA
"Hemiksem",NA
"Hove (Anvers)",NA
"Kalmthout",NA
"Kapellen (Anvers)",NA
"Kontich",NA
"Lint",NA
"Mortsel",NA
"Niel",NA
"Ranst",NA
"Rumst",NA
"Schelle",NA
"Schilde",NA
"Schoten",NA
"Stabroek",NA
"Wijnegem",NA
"Wommelgem",NA
"Wuustwezel",NA
"Zandhoven",NA
"Zoersel",NA
"Zwijndrecht",NA
"Malle",NA
"Berlaar",NA
"Bonheiden",NA
"Bornem",NA
"Duffel",NA
"Heist-op-den-Berg",NA
"Lierre",NA
"Malines",NA
"Nijlen",NA
"Putte",NA
"Sint-Katelijne-Waver",NA
"Willebroek",NA
"Puurs-Sint-Amands",NA
"Arendonk",NA
"Baerle-Duc",NA
"Balen",NA
"Beerse",NA
"Dessel",NA
"Geel",NA
"Grobbendonk",NA
"Herentals",NA
"Herenthout",NA
"Herselt",NA
"Hoogstraten",NA
"Hulshout",NA
"Kasterlee",NA
"Lille",NA
"Meerhout",NA
"Merksplas",NA
"Mol",NA
"Olen",NA
"Oud-Turnhout",NA
"Ravels",NA
"Retie",NA
"Rijkevorsel",NA
"Turnhout",NA
"Vorselaar",NA
"Vosselaar",NA
"Westerlo",NA
"Laakdal",NA
"Anderlecht",NA
"Auderghem",NA
"Berchem-Sainte-Agathe",NA
"Bruxelles",NA
"Etterbeek",NA
"Evere",NA
"Forest (Bruxelles-Capitale)",NA
"Ganshoren",NA
"Ixelles",NA
"Jette",NA
"Koekelberg",NA
"Molenbeek-Saint-Jean",NA
"Saint-Gilles",NA
"Saint-Josse-ten-Noode",NA
"Schaerbeek",NA
"Uccle",NA
"Watermael-Boitsfort",NA
"Woluwe-Saint-Lambert",NA
"Woluwe-Saint-Pierre",NA
"Asse",NA
"Beersel",NA
"Biévène",NA
"Dilbeek",NA
"Gammerages",NA
"Gooik",NA
"Grimbergen",NA
"Hal (Hal-Vilvorde)",NA
"Herne",NA
"Hoeilaart",NA
"Kampenhout",NA
"Kapelle-op-den-Bos",NA
"Liedekerke",NA
"Londerzeel",NA
"Machelen (Hal-Vilvorde)",NA
"Meise",NA
"Merchtem",NA
"Opwijk",NA
"Overijse",NA
"Pepingen",NA
"Sint-Pieters-Leeuw",NA
"Steenokkerzeel",NA
"Ternat",NA
"Vilvorde",NA
"Zaventem",NA
"Zemst",NA
"Roosdaal",NA
"Drogenbos",NA
"Kraainem",NA
"Linkebeek",NA
"Rhode-Saint-Genèse",NA
"Wemmel",NA
"Wezembeek-Oppem",NA
"Lennik",NA
"Affligem",NA
"Aarschot",NA
"Begijnendijk",NA
"Bekkevoort",NA
"Bertem",NA
"Bierbeek",NA
"Boortmeerbeek",NA
"Boutersem",NA
"Diest",NA
"Geetbets",NA
"Haacht",NA
"Herent",NA
"Hoegaarden",NA
"Holsbeek",NA
"Huldenberg",NA
"Keerbergen",NA
"Kortenaken",NA
"Kortenberg",NA
"Landen",NA
"Louvain",NA
"Lubbeek",NA
"Oud-Heverlee",NA
"Rotselaar",NA
"Tervuren",NA
"Tirlemont",NA
"Tremelo",NA
"Léau",NA
"Linter",NA
"Montaigu-Zichem",NA
"Tielt-Winge",NA
"Glabbeek",NA
"Beauvechain",NA
"Braine-l’Alleud",NA
"Braine-le-Château",NA
"Chaumont-Gistoux",NA
"Court-Saint-Etienne",NA
"Genappe",NA
"Grez-Doiceau",NA
"Incourt",NA
"Ittre",NA
"Jodoigne",NA
"La Hulpe",NA
"Mont-Saint-Guibert",NA
"Nivelles",NA
"Perwez (Nivelles)",NA
"Rixensart",NA
"Tubize",NA
"Villers-la-Ville",NA
"Waterloo",NA
"Wavre",NA
"Chastre",NA
"Hélécine",NA
"Lasne",NA
"Orp-Jauche",NA
"Ottignies-Louvain-la-Neuve",NA
"Ramillies",NA
"Rebecq",NA
"Walhain",NA
"Beernem",NA
"Blankenberge",NA
"Bruges",NA
"Damme",NA
"Jabbeke",NA
"Oostkamp",NA
"Torhout",NA
"Zedelgem",NA
"Zuienkerke",NA
"Knokke-Heist",NA
"Dixmude",NA
"Houthulst",NA
"Koekelare",NA
"Kortemark",NA
"Lo-Reninge",NA
"Ypres",NA
"Messines",NA
"Poperinge",NA
"Wervik",NA
"Zonnebeke",NA
"Heuvelland",NA
"Langemark-Poelkapelle",NA
"Vleteren",NA
"Anzegem",NA
"Avelgem",NA
"Deerlijk",NA
"Harelbeke",NA
"Courtrai",NA
"Kuurne",NA
"Lendelede",NA
"Menin",NA
"Waregem",NA
"Wevelgem",NA
"Zwevegem",NA
"Espierres-Helchin",NA
"Bredene",NA
"Gistel",NA
"Ichtegem",NA
"Middelkerke",NA
"Ostende",NA
"Oudenburg",NA
"De Haan",NA
"Hooglede",NA
"Ingelmunster",NA
"Izegem",NA
"Ledegem",NA
"Lichtervelde",NA
"Moorslede",NA
"Roulers",NA
"Staden",NA
"Dentergem",NA
"Meulebeke",NA
"Oostrozebeke",NA
"Pittem",NA
"Ruiselede",NA
"Tielt (Tielt)",NA
"Wielsbeke",NA
"Wingene",NA
"Ardooie",NA
"Alveringem",NA
"La Panne",NA
"Koksijde",NA
"Nieuport",NA
"Furnes",NA
"Alost (Alost)",NA
"Denderleeuw",NA
"Grammont",NA
"Haaltert",NA
"Herzele",NA
"Lede",NA
"Ninove",NA
"Sint-Lievens-Houtem",NA
"Zottegem",NA
"Erpe-Mere",NA
"Berlare",NA
"Buggenhout",NA
"Termonde",NA
"Hamme (Termonde)",NA
"Laarne",NA
"Lebbeke",NA
"Waasmunster",NA
"Wetteren",NA
"Wichelen",NA
"Zele",NA
"Assenede",NA
"Eeklo",NA
"Kaprijke",NA
"Maldegem",NA
"Sint-Laureins",NA
"Zelzate",NA
"De Pinte",NA
"Destelbergen",NA
"Evergem",NA
"Gavere",NA
"Gand",NA
"Lochristi",NA
"Melle",NA
"Merelbeke",NA
"Moerbeke (Gand)",NA
"Nazareth",NA
"Oosterzele",NA
"Sint-Martens-Latem",NA
"Wachtebeke",NA
"Zulte",NA
"Deinze",NA
"Aalter",NA
"Lievegem",NA
"Audenarde",NA
"Renaix",NA
"Brakel",NA
"Kluisbergen",NA
"Wortegem-Petegem",NA
"Horebeke",NA
"Lierde",NA
"Maarkedal",NA
"Zwalin",NA
"Kruisem",NA
"Beveren (Saint-Nicolas)",NA
"Kruibeke",NA
"Lokeren",NA
"Sint-Gillis-Waas",NA
"Saint-Nicolas (Saint-Nicolas)",NA
"Stekene",NA
"Tamise",NA
"Ath",NA
"Beloeil",NA
"Bernissart",NA
"Brugelette",NA
"Chièvres",NA
"Ellezelles",NA
"Flobecq",NA
"Frasnes-lez-Anvaing",NA
"Enghien",NA
"Silly",NA
"Lessines",NA
"Chapelle-lez-Herlaimont",NA
"Charleroi",NA
"Châtelet",NA
"Courcelles",NA
"Farciennes",NA
"Fleurus",NA
"Fontaine-l’Evêque",NA
"Gerpinnes",NA
"Montigny-le-Tilleul",NA
"Pont-à-Celles",NA
"Aiseau-Presles",NA
"Les Bons Villers",NA
"Boussu",NA
"Dour",NA
"Frameries",NA
"Hensies",NA
"Jurbise",NA
"Lens",NA
"Mons",NA
"Quaregnon",NA
"Quiévrain",NA
"Saint-Ghislain",NA
"Colfontaine",NA
"Honnelles",NA
"Quévy",NA
"Braine-le-Comte",NA
"Le Roeulx",NA
"Soignies",NA
"Ecaussinnes",NA
"Seneffe",NA
"Manage",NA
"Anderlues",NA
"Beaumont",NA
"Chimay",NA
"Erquelinnes",NA
"Froidchapelle",NA
"Lobbes",NA
"Merbes-le-Château",NA
"Momignies",NA
"Thuin",NA
"Ham-sur-Heure-Nalinnes",NA
"Sivry-Rance",NA
"Antoing",NA
"Celles (Tournai)",NA
"Estaimpuis",NA
"Pecq",NA
"Péruwelz",NA
"Rumes",NA
"Tournai",NA
"Brunehaut",NA
"Leuze-en-Hainaut",NA
"Mont-de-l’Enclus",NA
"Mouscron",NA
"Comines-Warneton",NA
"La Louvière",NA
"Binche",NA
"Estinnes",NA
"Morlanwelz",NA
"Amay",NA
"Burdinne",NA
"Clavier",NA
"Ferrières",NA
"Hamoir",NA
"Héron",NA
"Huy",NA
"Marchin",NA
"Modave",NA
"Nandrin",NA
"Ouffet",NA
"Verlaine",NA
"Villers-Le-Bouillet",NA
"Wanze",NA
"Anthisnes",NA
"Engis",NA
"Tinlot",NA
"Ans",NA
"Awans",NA
"Aywaille",NA
"Bassenge",NA
"Beyne-Heusay",NA
"Chaudfontaine",NA
"Comblain-au-Pont",NA
"Dalhem",NA
"Esneux",NA
"Fléron",NA
"Herstal",NA
"Juprelle",NA
"Liège",NA
"Oupeye",NA
"Saint-Nicolas (Liège)",NA
"Seraing",NA
"Soumagne",NA
"Sprimont",NA
"Visé",NA
"Grâce-Hollogne",NA
"Blegny",NA
"Flémalle",NA
"Neupré",NA
"Trooz",NA
"Amblève",NA
"Aubel",NA
"Baelen",NA
"Bullange",NA
"Butgenbach",NA
"Dison",NA
"Eupen",NA
"Herve",NA
"Jalhay",NA
"La Calamine",NA
"Lierneux",NA
"Limbourg",NA
"Lontzen",NA
"Malmedy",NA
"Olne",NA
"Pepinster",NA
"Raeren",NA
"Saint-Vith",NA
"Spa",NA
"Stavelot",NA
"Stoumont",NA
"Theux",NA
"Verviers",NA
"Waimes",NA
"Welkenraedt",NA
"Trois-Ponts",NA
"Burg-Reuland",NA
"Plombières",NA
"Thimister-Clermont",NA
"Berloz",NA
"Braives",NA
"Crisnée",NA
"Donceel",NA
"Fexhe-le-Haut-Clocher",NA
"Geer",NA
"Hannut",NA
"Lincent",NA
"Oreye",NA
"Remicourt",NA
"Saint-Georges-sur-Meuse",NA
"Waremme",NA
"Wasseiges",NA
"Faimes",NA
"As",NA
"Beringen",NA
