"provided","standard"
"Aartselaar",NA
"Antwerpen",NA
"Boechout",NA
"Boom",NA
"Borsbeek",NA
"Brasschaat",NA
"Brecht",NA
"Edegem",NA
"Essen",NA
"Hemiksem",NA
"Hove (Antwerpen)",NA
"Kalmthout",NA
"Kapellen (Antwerpen)",NA
"Kontich",NA
"Lint",NA
"Mortsel",NA
"Niel",NA
"Ranst",NA
"Rumst",NA
"Schelle",NA
"Schilde",NA
"Schoten",NA
"Stabroek",NA
"Wijnegem",NA
"Wommelgem",NA
"Wuustwezel",NA
"Zandhoven",NA
"Zoersel",NA
"Zwijndrecht",NA
"Malle",NA
"Berlaar",NA
"Bonheiden",NA
"Bornem",NA
"Duffel",NA
"Heist-op-den-Berg",NA
"Lier",NA
"Mechelen",NA
"Nijlen",NA
"Putte",NA
"Sint-Katelijne-Waver",NA
"Willebroek",NA
"Puurs-Sint-Amands",NA
"Arendonk",NA
"Baarle-Hertog",NA
"Balen",NA
"Beerse",NA
"Dessel",NA
"Geel",NA
"Grobbendonk",NA
"Herentals",NA
"Herenthout",NA
"Herselt",NA
"Hoogstraten",NA
"Hulshout",NA
"Kasterlee",NA
"Lille",NA
"Meerhout",NA
"Merksplas",NA
"Mol",NA
"Olen",NA
"Oud-Turnhout",NA
"Ravels",NA
"Retie",NA
"Rijkevorsel",NA
"Turnhout",NA
"Vorselaar",NA
"Vosselaar",NA
"Westerlo",NA
"Laakdal",NA
"Anderlecht",NA
"Oudergem",NA
"Sint-Agatha-Berchem",NA
"Brussel",NA
"Etterbeek",NA
"Evere",NA
"Vorst (Brussel-Hoofdstad)",NA
"Ganshoren",NA
"Elsene",NA
"Jette",NA
"Koekelberg",NA
"Sint-Jans-Molenbeek",NA
"Sint-Gillis",NA
"Sint-Joost-ten-Node",NA
"Schaarbeek",NA
"Ukkel",NA
"Watermaal-Bosvoorde",NA
"Sint-Lambrechts-Woluwe",NA
"Sint-Pieters-Woluwe",NA
"Asse",NA
"Beersel",NA
"Bever",NA
"Dilbeek",NA
"Galmaarden",NA
"Gooik",NA
"Grimbergen",NA
"Halle (Halle-Vilvoorde)",NA
"Herne",NA
"Hoeilaart",NA
"Kampenhout",NA
"Kapelle-op-den-Bos",NA
"Liedekerke",NA
"Londerzeel",NA
"Machelen (Halle-Vilvoorde)",NA
"Meise",NA
"Merchtem",NA
"Opwijk",NA
"Overijse",NA
"Pepingen",NA
"Sint-Pieters-Leeuw",NA
"Steenokkerzeel",NA
"Ternat",NA
"Vilvoorde",NA
"Zaventem",NA
"Zemst",NA
"Roosdaal",NA
"Drogenbos",NA
"Kraainem",NA
"Linkebeek",NA
"Sint-Genesius-Rode",NA
"Wemmel",NA
"Wezembeek-Oppem",NA
"Lennik",NA
"Affligem",NA
"Aarschot",NA
"Begijnendijk",NA
"Bekkevoort",NA
"Bertem",NA
"Bierbeek",NA
"Boortmeerbeek",NA
"Boutersem",NA
"Diest",NA
"Geetbets",NA
"Haacht",NA
"Herent",NA
"Hoegaarden",NA
"Holsbeek",NA
"Huldenberg",NA
"Keerbergen",NA
"Kortenaken",NA
"Kortenberg",NA
"Landen",NA
"Leuven",NA
"Lubbeek",NA
"Oud-Heverlee",NA
"Rotselaar",NA
"Tervuren",NA
"Tienen",NA
"Tremelo",NA
"Zoutleeuw",NA
"Linter",NA
"Scherpenheuvel-Zichem",NA
"Tielt-Winge",NA
"Glabbeek",NA
"Bevekom",NA
"Eigenbrakel",NA
"Kasteelbrakel",NA
"Chaumont-Gistoux",NA
"Court-Saint-Etienne",NA
"Genepiën",NA
"Graven",NA
"Incourt",NA
"Itter",NA
"Geldenaken",NA
"Terhulpen",NA
"Mont-Saint-Guibert",NA
"Nijvel",NA
"Perwijs (Nijvel)",NA
"Rixensart",NA
"Tubeke",NA
"Villers-la-Ville",NA
"Waterloo",NA
"Waver",NA
"Chastre",NA
"Hélécine",NA
"Lasne",NA
"Orp-Jauche",NA
"Ottignies-Louvain-la-Neuve",NA
"Ramillies",NA
"Rebecq",NA
"Walhain",NA
"Beernem",NA
"Blankenberge",NA
"Brugge",NA
"Damme",NA
"Jabbeke",NA
"Oostkamp",NA
"Torhout",NA
"Zedelgem",NA
"Zuienkerke",NA
"Knokke-Heist",NA
"Diksmuide",NA
"Houthulst",NA
"Koekelare",NA
