"provided","standard"
"Province d’Anvers",NA
NA,NA
"Province du Brabant flamand",NA
"Province du Brabant wallon",NA
"Province de Flandre occidentale",NA
"Province de Flandre orientale",NA
"Province du Hainaut",NA
"Province de Liège",NA
"Province du Limbourg",NA
"Province du Luxembourg",NA
"Province de Namur",NA
