"provided","standard"
"Hulshout",NA
"Kasterlee",NA
"Lille",NA
"Ganshoren",NA
"Hoeilaart",NA
"Kampenhout",NA
"Linkebeek",NA
"Sint-Genesius-Rode",NA
"Herent",NA
"Incourt",NA
"Waterloo",NA
"Waver",NA
"Lasne",NA
"Deerlijk",NA
"Kortrijk",NA
"Menen",NA
"Roeselare",NA
"Zottegem",NA
"Waasmunster",NA
"Merelbeke",NA
"Stekene",NA
"Binche",NA
"Nandrin",NA
"Chaudfontaine",NA
"Seraing",NA
"Grâce-Hollogne",NA
"Bütgenbach",NA
"Berloz",NA
"Bree",NA
"Riemst",NA
"Tongeren",NA
"Manhay",NA
"Andenne",NA
"Sombreffe",NA
"Meerhout",NA
"Westerlo",NA
"Etterbeek",NA
"Sint-Gillis",NA
"Damme",NA
"Staden",NA
"Geraardsbergen",NA
"Oupeye",NA
"Saint-Nicolas (Luik)",NA
"Diepenbeek",NA
"Schilde",NA
"Zoersel",NA
"Grimbergen",NA
"Sint-Pieters-Leeuw",NA
"Diksmuide",NA
"Heuvelland",NA
"Kuurne",NA
"Wielsbeke",NA
"Sint-Gillis-Waas",NA
"Dalhem",NA
"Raeren",NA
"Theux",NA
"Verviers",NA
"Welkenraedt",NA
"Kinrooi",NA
"Paliseul",NA
"Essen",NA
"Rumst",NA
"Koekelberg",NA
"Schaarbeek",NA
"Asse",NA
"Opwijk",NA
"Steenokkerzeel",NA
"Ternat",NA
"Diest",NA
"Landen",NA
"Tienen",NA
"Middelkerke",NA
"Ledegem",NA
"Haaltert",NA
"Laarne",NA
"Sint-Martens-Latem",NA
"Colfontaine",NA
"Hamoir",NA
"Villers-Le-Bouillet",NA
"Flémalle",NA
"Lierneux",NA
"Hannuit",NA
"Bocholt",NA
"Oudsbergen",NA
"Couvin",NA
"Mortsel",NA
"Malle",NA
"Baarle-Hertog",NA
"Herentals",NA
"Oudergem",NA
"Vorst (Brussel-Hoofdstad)",NA
"Sint-Jans-Molenbeek",NA
"Galmaarden",NA
"Machelen (Halle-Vilvoorde)",NA
"Meise",NA
"Zemst",NA
"Kortenaken",NA
"Glabbeek",NA
"Graven",NA
"Ieper",NA
"Zwevegem",NA
"Koksijde",NA
"Ninove",NA
"Wetteren",NA
"Eeklo",NA
"Aalter",NA
"Lievegem",NA
"Maarkedal",NA
"Saint-Ghislain",NA
"Awans",NA
"Weismes",NA
"Lummen",NA
"Borgloon",NA
"La Roche-en-Ardenne",NA
"Marche-en-Famenne",NA
"Edegem",NA
"Hemiksem",NA
"Mechelen",NA
"Grobbendonk",NA
"Vosselaar",NA
"Laakdal",NA
"Kapelle-op-den-Bos",NA
"Boortmeerbeek",NA
"Kortenberg",NA
"Torhout",NA
"Poperinge",NA
"De Haan",NA
"Izegem",NA
"Tielt (Tielt)",NA
"Denderleeuw",NA
"De Pinte",NA
"Destelbergen",NA
"Oudenaarde",NA
"Brakel",NA
"Sint-Niklaas (Sint-Niklaas)",NA
"Temse",NA
"Beloeil",NA
"Quaregnon",NA
"Quévy",NA
"Zinnik",NA
"Thuin",NA
"Aywaille",NA
"Esneux",NA
"Fléron",NA
"Büllingen",NA
"Thimister-Clermont",NA
"Wasseiges",NA
"Genk",NA
"Gingelom",NA
"Bilzen",NA
"Aarlen",NA
"Aubange",NA
"Sambreville",NA
"Jemeppe-sur-Sambre",NA
"La Bruyère",NA
"Boechout",NA
"Boom",NA
"Hove (Antwerpen)",NA
"Schelle",NA
"Wommelgem",NA
"Wuustwezel",NA
"Bornem",NA
"Duffel",NA
"Arendonk",NA
"Balen",NA
"Herselt",NA
"Londerzeel",NA
"Pepingen",NA
"Zaventem",NA
"Roosdaal",NA
"Scherpenheuvel-Zichem",NA
"Itter",NA
"Nijvel",NA
"Tubeke",NA
"Rebecq",NA
"Zedelgem",NA
"Lendelede",NA
"Bredene",NA
"Pittem",NA
"Ardooie",NA
"Buggenhout",NA
"Wichelen",NA
"Maldegem",NA
"Kruisem",NA
"Edingen",NA
"Boussu",NA
"Dour",NA
"Frameries",NA
"Quiévrain",NA
"Lobbes",NA
"Doornik",NA
"Hoei",NA
"Juprelle",NA
"Trooz",NA
"Amel",NA
"Plombières",NA
"Maaseik",NA
"Maasmechelen",NA
"Fauvillers",NA
"Eghezée",NA
"Brecht",NA
"Kontich",NA
"Lint",NA
"Ranst",NA
"Stabroek",NA
"Puurs-Sint-Amands",NA
"Olen",NA
"Vorselaar",NA
"Merchtem",NA
"Wezembeek-Oppem",NA
"Begijnendijk",NA
"Rotselaar",NA
"Genepiën",NA
"Terhulpen",NA
"Beernem",NA
"Zonnebeke",NA
"Gistel",NA
"Ichtegem",NA
"Ingelmunster",NA
"Lichtervelde",NA
"Hamme (Dendermonde)",NA
"Gavere",NA
"Nazareth",NA
"Bernissart",NA
"Fleurus",NA
"Aiseau-Presles",NA
"Hensies",NA
"Jurbeke",NA
"Péruwelz",NA
"Beyne-Heusay",NA
"Wezet",NA
"Baelen",NA
"Sankt Vith",NA
"Spa",NA
"As",NA
"Leopoldsburg",NA
"Lommel",NA
"Kortessem",NA
"Attert",NA
"Bertrix",NA
"Habay",NA
"Beauraing",NA
"Ciney",NA
"Yvoir",NA
"Borsbeek",NA
"Putte",NA
"Rijkevorsel",NA
"Wemmel",NA
"Bertem",NA
"Linter",NA
"Blankenberge",NA
"Oostkamp",NA
"Houthulst",NA
"Waregem",NA
"Dentergem",NA
"Herzele",NA
"Wachtebeke",NA
"Lessen",NA
"Fontaine-l’Evêque",NA
"Pont-à-Celles",NA
"Rumes",NA
"Eupen",NA
"Jalhay",NA
"Olne",NA
"Stavelot",NA
"Hechtel-Eksel",NA
"Voeren",NA
"Walcourt",NA
"Berlaar",NA
"Willebroek",NA
"Liedekerke",NA
"Geetbets",NA
"Zoutleeuw",NA
"Orp-Jauche",NA
"Oudenburg",NA
"Veurne",NA
"Melle",NA
"Kruibeke",NA
"Lens",NA
"Honnelles",NA
"Ham",NA
"Wellen",NA
"Vielsalm",NA
"Niel",NA
"Nijlen",NA
"Beerse",NA
"Herenthout",NA
"Hoogstraten",NA
"Drogenbos",NA
"Lennik",NA
"Bekkevoort",NA
"Haacht",NA
"Oud-Heverlee",NA
"Geldenaken",NA
"Chastre",NA
"Jabbeke",NA
"Kortemark",NA
"Moorslede",NA
"Nieuwpoort",NA
"Zulte",NA
"Gerpinnes",NA
"Les Bons Villers",NA
"’s Gravenbrakel",NA
"Le Roeulx",NA
"Ecaussinnes",NA
"Morlanwelz",NA
"Ouffet",NA
"Verlaine",NA
"Wanze",NA
"Anthisnes",NA
"Borgworm",NA
"Faimes",NA
"Tessenderlo",NA
"Zutendaal",NA
"Hamont-Achel",NA
"Dilsen-Stokkem",NA
"Rendeux",NA
"Neufchâteau (Neufchâteau)",NA
"Wijnegem",NA
"Zwijndrecht",NA
"Turnhout",NA
"Mont-Saint-Guibert",NA
"Meulebeke",NA
"Wingene",NA
"Berlare",NA
"Chièvres",NA
"Manage",NA
"Ham-sur-Heure-Nalinnes",NA
"Ferrières",NA
"Bitsingen",NA
"Dison",NA
"Lijsem",NA
"Herk-de-Stad",NA
"Peer",NA
"Sainte-Ode",NA
"Anhée",NA
"Gedinne",NA
"Assesse",NA
"Fernelmont",NA
"Gembloux",NA
"Zandhoven",NA
"Mol",NA
"Herne",NA
"Chaumont-Gistoux",NA
"Villers-la-Ville",NA
"Anzegem",NA
"Zele",NA
"Assenede",NA
"Horebeke",NA
"Zwalm",NA
"Aat",NA
"Chapelle-lez-Herlaimont",NA
"Leuze-en-Hainaut",NA
"Amay",NA
"Comblain-au-Pont",NA
"Geer",NA
"Bastenaken",NA
"Hotton",NA
"Saint-Hubert",NA
"Virton",NA
"Rouvroy",NA
"Hamois",NA
"Houyet",NA
"Onhaye",NA
"Gesves",NA
"Mettet",NA
"Cerfontaine",NA
"Philippeville",NA
"Merksplas",NA
"Oud-Turnhout",NA
"Boutersem",NA
"Court-Saint-Etienne",NA
"Hélécine",NA
"Avelgem",NA
"Brugelette",NA
"Opzullik",NA
"Farciennes",NA
"Anderlues",NA
"Engis",NA
"Burg-Reuland",NA
"Donceel",NA
"Remicourt",NA
"Nieuwerkerken (Hasselt)",NA
"Hoeselt",NA
"Vaux-sur-Sûre",NA
"Gouvy",NA
"Bouillon",NA
"Léglise",NA
"Libin",NA
"Wellin",NA
"Libramont-Chevigny",NA
"Tintigny",NA
"Rochefort",NA
"Aartselaar",NA
"Tielt-Winge",NA
"Lo-Reninge",NA
"Kluisbergen",NA
"Lierde",NA
"Erquelinnes",NA
"Pecq",NA
"Marchin",NA
"Tinlot",NA
"Pepinster",NA
"Crisnée",NA
"Somme-Leuze",NA
"Florennes",NA
"Walhain",NA
"Zelzate",NA
"Vloesberg",NA
"Celles (Doornik)",NA
"Bevekom",NA
"Langemark-Poelkapelle",NA
"De Panne",NA
"Seneffe",NA
"Chimay",NA
"Merbes-le-Château",NA
"Braives",NA
"Houffalize",NA
"Daverdisse",NA
"Etalle",NA
"Floreffe",NA
"Viroinval",NA
"Vleteren",NA
"Momignies",NA
"Sivry-Rance",NA
"Oerle",NA
"Saint-Georges-sur-Meuse",NA
"Messancy",NA
"Nassogne",NA
"Chiny",NA
"Musson",NA
"Saint-Léger (Virton)",NA
"Ramillies",NA
"Koekelare",NA
"Hooglede",NA
"Alveringem",NA
"Sint-Laureins",NA
"Moerbeke (Gent)",NA
"Beaumont",NA
"Clavier",NA
"Aubel",NA
"Fexhe-le-Haut-Clocher",NA
"Durbuy",NA
"Tenneville",NA
"Dinant",NA
"Fosses-la-Ville",NA
"Mesen",NA
"Spiere-Helkijn",NA
"Kaprijke",NA
"Frasnes-lez-Anvaing",NA
"Froidchapelle",NA
"Estaimpuis",NA
"Burdinne",NA
"Lontzen",NA
"Florenville",NA
"Bièvre",NA
"Modave",NA
"Erezée",NA
"Hastière",NA
"Ohey",NA
"Dessel",NA
"Bertogne",NA
"Wortegem-Petegem",NA
"Antoing",NA
"Mont-de-l’Enclus",NA
"Stoumont",NA
"Tellin",NA
"Doische",NA
"Brunehaut",NA
"Herbeumont",NA
"Martelange",NA
"Meix-devant-Virton",NA
"Vresse-sur-Semois",NA
"Trois-Ponts",NA
"Zuienkerke",NA
"Herstappe",NA
"Bever",NA
