"provided","standard"
"Antwerpen","Antwerpen"
"Brussels","Brussels"
"Liège","Liège"
"Limburg","Limburg"
"OostVlaanderen","OostVlaanderen"
"VlaamsBrabant","VlaamsBrabant"
"WestVlaanderen","WestVlaanderen"
"BrabantWallon","BrabantWallon"
"Hainaut","Hainaut"
"Namur","Namur"
NA,NA
"Luxembourg","Luxembourg"
