"provided","standard"
"journeydate","journey_date"
"gender","sex"
"ageband","age_band"
"CCGcode","ccg_code"
"CCGname","ccg_name"
"April20 mapped CCGCode","april20_mapped_ccgcode"
"April20 mappedCCGName","april20_mapped_ccgname"
"Total","total"
